Subject ID, trial_name, pathlength, ref/near/far
3991,green_cone_placard,3.851184051240125,ref
3991,duck_placard,3.1079223657479815,near
3991,raptor_placard,2.797498769210506,far
3998,pink_cylinder_placard,2.40264468373789,ref
3998,cow_placard,1.7934325622627512,near
3998,airplane_placard,2.5742824030457996,far
3998,blue_cube_placard,4.329040308482945,ref
3998,boat_placard,9.518008585495409,near
3998,car_placard,4.4380033558518335,far
3998,red_ball_placard,3.9412871873937547,ref
3998,pooh_placard,2.868266341618437,near
3998,lion_placard,5.093276696556131,far
3998,yellow_pyramid_placard,6.782851086296432,ref
3998,hippo_placard,7.406903077891911,near
3998,book_placard,3.8963404340174748,far
3998,orange_box_placard,4.587566058777156,ref
3998,elephant_placard,1.3312210211315687,near
3998,frog_placard,2.1870979123632424,far
3998,green_cone_placard,8.068884046062522,ref
3998,duck_placard,4.1635573920211755,near
3998,raptor_placard,3.067748171291896,far
3999,pink_cylinder_placard,3.049082995275967,ref
3999,cow_placard,5.065238747309195,near
3999,airplane_placard,4.812663013639394,far
3999,blue_cube_placard,3.981807606352959,ref
3999,boat_placard,9.995246301667066,near
3999,red_ball_placard,10.036937202035915,ref
3999,pooh_placard,6.488307693798561,near
3999,lion_placard,5.320563401008258,far
3999,yellow_pyramid_placard,8.122939488734119,ref
3999,hippo_placard,7.937551494003856,near
3999,book_placard,26.173557604572125,far
3999,orange_box_placard,3.937784292618744,ref
3999,elephant_placard,9.11939814370271,near
3999,frog_placard,8.157453189545777,far
3999,green_cone_placard,28.361962107897853,ref
3999,duck_placard,5.412526203552261,near
3999,raptor_placard,5.625715888105333,far
